CM_1787310233_1,T104,3,18,S,67.931274,306.207733,55.880016,46.319927,3.8274769563600657,18.628475,102.121674,0.21504,0.175633,0.178318,0.133751,0.123165,0.048536,0.048526,0.039968,
CM_1787310233_1,T104,3,19,S,68.20874,304.801819,56.473824,45.698093,3.8422350638817315,18.622974,102.09333,0.214593,0.172106,0.175551,0.130053,0.117493,0.045502,0.045726,0.031974,
CM_1787310233_1,T104,3,20,S,68.459244,303.389282,57.052486,45.09248,3.8731346513473697,18.618189,102.065422,0.210569,0.170225,0.172169,0.127588,0.113442,0.04348,0.04386,0.031974,
CM_1787310233_1,T104,4,18,S,68.305084,306.688293,55.89257,46.280483,3.112102753906195,18.615614,102.12133,0.218878,0.173752,0.178318,0.133751,0.124786,0.047525,0.047593,0.031974,
CM_1787310233_1,T104,4,19,S,68.586334,305.265411,56.486183,45.658745,3.1241253316273037,18.610418,102.092995,0.214833,0.172106,0.174628,0.130053,0.118304,0.046514,0.045726,0.039968,
CM_1787310233_1,T104,4,20,S,68.840515,303.83432,57.064693,45.053051,3.152261897311713,18.605867,102.065079,0.209889,0.168344,0.171554,0.126971,0.112632,0.044491,0.044793,0.031974,
CM_1787310233_1,T104,11,16,S,70.14817,313.78067,54.735561,47.459621,1.8939016053310704,18.600868,102.175919,0.224459,0.178219,0.184467,0.138682,0.136941,0.048536,0.052259,0.047961,
CM_1787310233_1,T104,11,17,S,70.490974,312.284058,55.345036,46.821518,1.888756098046624,18.595848,102.147453,0.223102,0.175398,0.181392,0.1356,0.128838,0.047525,0.050392,0.047961,
CM_1787310233_1,T104,11,18,S,70.828156,310.76889,55.949699,46.188522,1.9040924774052383,18.591154,102.118874,0.217219,0.172811,0.178318,0.132519,0.123165,0.046514,0.047593,0.039968,
CM_1787310233_1,T104,12,16,S,70.48175,314.508026,54.73938,47.472645,2.60577303496521,18.606909,102.175552,0.225407,0.178219,0.185696,0.139299,0.136941,0.049547,0.051325,0.047961,
CM_1787310233_1,T104,12,17,S,70.830467,312.998383,55.348854,46.834515,2.602844269141075,18.601746,102.147087,0.222226,0.175163,0.182007,0.1356,0.128027,0.047525,0.048526,0.039968,
CM_1787310233_1,T104,12,18,S,71.173393,311.468964,55.95348,46.201687,2.6207828191497944,18.596981,102.118507,0.217227,0.172341,0.178933,0.132519,0.122355,0.047525,0.047593,0.031974,
CM_1787310233_1,T104,13,16,S,70.81044,315.2677,54.742054,47.492256,3.317200152395818,18.615398,102.175186,0.223403,0.178454,0.186004,0.138682,0.13613,0.048536,0.052259,0.063948,
CM_1787310233_1,T104,13,17,S,71.165329,313.745575,55.351555,46.854092,3.3166049453182493,18.610035,102.146721,0.220205,0.174692,0.182315,0.134984,0.128027,0.046514,0.049459,0.031974,
CM_1787310233_1,T104,13,18,S,71.514252,312.202423,55.956169,46.221424,3.3369828097255856,18.605148,102.118141,0.21655,0.172811,0.179548,0.132519,0.124786,0.049547,0.051325,0.079935,
CM_1790066425_1,T105,14,15,S,68.756256,313.007446,53.688423,56.442852,1.956993204024838,27.63101,110.107376,0.268376,0.215069,0.226355,0.191307,0.318495,0.140666,0.186155,0.723851,
CM_1790066425_1,T105,14,16,S,68.146263,314.410126,52.913555,57.238094,1.6607106351854524,27.873184,110.134453,0.274194,0.219544,0.233618,0.211934,0.538624,0.228914,0.298828,1.0,
CM_1790066425_1,T105,14,17,S,67.447235,315.948181,52.0284,58.147141,1.3443493651418423,28.166935,110.164291,0.279682,0.223092,0.23503,0.197374,0.28872,0.117443,0.137779,0.928417,
CM_1790066425_1,T105,15,15,S,68.612129,311.36319,54.099117,56.005699,1.2944061741392483,27.315155,110.09436,0.262572,0.212601,0.223127,0.184431,0.278085,0.152609,0.215548,1.0,
CM_1790066425_1,T105,15,16,S,68.019356,312.783661,53.332516,56.795113,0.9963458554087012,27.540903,110.121437,0.268302,0.217384,0.2316,0.217596,0.0,0.389485,0.0,0.0,
CM_1790066425_1,T105,15,17,S,67.340096,314.341675,52.457329,57.696812,0.6781494539296136,27.814054,110.151276,0.274472,0.221241,0.236644,0.239437,0.893276,0.598494,0.179419,0.0,
CM_1790066425_1,T105,16,15,S,68.447357,309.764771,54.502487,55.581348,0.6316823567635814,27.016693,110.081345,0.261668,0.210904,0.220706,0.17796,0.211621,0.085594,0.102875,0.367171,
CM_1790066425_1,T105,16,16,S,67.871292,311.199921,53.743752,56.365356,0.3335143441271107,27.227369,110.108414,0.267854,0.215995,0.226557,0.188476,0.314242,0.158581,0.232081,1.0,
CM_1790066425_1,T105,16,17,S,67.211212,312.774658,52.878021,57.260231,0.0,27.481667,110.138252,0.273266,0.220161,0.232407,0.201014,0.405164,0.193747,0.279845,1.0,
CM_1790066425_1,T105,21,26,S,60.018818,318.259003,46.775017,63.803131,6.422800316951414,28.540565,110.327202,0.305392,0.251789,0.260853,0.201014,0.175465,0.07166,0.071645,0.047208,
CM_1790066425_1,T105,21,27,S,59.172447,319.687439,45.694244,64.936234,6.74842659641795,29.041796,110.355766,0.310231,0.253949,0.262467,0.202631,0.17387,0.07166,0.072258,0.047208,
CM_1790066425_1,T105,21,28,S,58.206318,321.104431,44.52692,66.165634,7.177518789040892,29.620771,110.38501,0.31463,0.256109,0.264888,0.204249,0.171743,0.072324,0.072258,0.036717,
CM_1790066425_1,T105,22,26,S,59.937347,317.000214,47.247105,63.373657,7.086235750345989,28.114864,110.314125,0.309423,0.250092,0.259844,0.1998,0.172806,0.070333,0.07042,0.041962,
CM_1790066425_1,T105,22,27,S,59.114594,318.432556,46.183979,64.491653,7.412706350744955,28.571697,110.34269,0.313721,0.251943,0.26045,0.201014,0.17068,0.07166,0.072258,0.047208,
CM_1790066425_1,T105,22,28,S,58.173958,319.85553,45.037098,65.703926,7.842425195767273,29.095823,110.371933,0.317467,0.254411,0.262467,0.203845,0.171211,0.07166,0.07287,0.047208,
CM_1790066425_1,T105,23,26,S,59.835159,315.770081,47.708023,62.960831,7.747034739197124,27.718634,110.301041,0.30143,0.248703,0.258634,0.198587,0.173338,0.070333,0.07042,0.041962,
CM_1790066425_1,T105,23,27,S,59.034836,317.205261,46.661404,64.06485,8.073891405498921,28.135721,110.329605,0.304619,0.250709,0.258836,0.1998,0.171743,0.070333,0.07042,0.041962,
CM_1790066425_1,T105,23,28,S,58.11832,318.633301,45.53355,65.261398,8.50379261491331,28.611137,110.358841,0.309238,0.252714,0.261257,0.202227,0.171743,0.07166,0.071033,0.047208,
CM_1790066425_1,T105,49,34,S,47.333405,304.244598,49.550182,65.634811,27.8810351661891,23.557892,110.186447,0.308522,0.24608,0.269528,0.187262,0.153665,0.059053,0.058173,0.041962,
CM_1790066425_1,T105,49,35,S,46.494694,305.638,48.459534,66.931381,28.46699616417341,23.6387,110.214165,0.311356,0.24824,0.271142,0.189285,0.154196,0.059053,0.058173,0.036717,
CM_1790066425_1,T105,49,36,S,45.516945,307.197968,47.207584,68.42141,29.166305958038972,23.737366,110.244141,0.314073,0.250554,0.273966,0.192925,0.15845,0.061044,0.058786,0.020981,
CM_1790066425_1,T105,50,34,S,46.987705,303.6651,49.876957,65.538185,28.494484059955347,23.474812,110.173225,0.311967,0.244229,0.268116,0.186453,0.153133,0.05839,0.056949,0.036717,
CM_1790066425_1,T105,50,35,S,46.157814,305.05304,48.794441,66.830856,29.076490871141555,23.546665,110.200943,0.31339,0.246389,0.269932,0.189285,0.154728,0.059053,0.057561,0.041962,
CM_1790066425_1,T105,50,36,S,45.190723,306.606842,47.552658,68.315552,29.7710151564904,23.632822,110.230911,0.317775,0.249783,0.273966,0.192925,0.157387,0.061044,0.059398,0.020981,
CM_1790066425_1,T105,51,34,S,46.632725,303.105225,50.196938,65.454781,29.107661744852706,23.404381,110.160004,0.306292,0.24284,0.267107,0.186858,0.15526,0.05839,0.056336,0.047208,
CM_1790066425_1,T105,51,35,S,45.810986,304.487854,49.122005,66.744164,29.685944558000262,23.468771,110.187714,0.308552,0.245772,0.26973,0.18888,0.15526,0.059053,0.056949,0.036717,
CM_1790066425_1,T105,51,36,S,44.853703,306.035767,47.889664,68.224335,30.375972444318215,23.544502,110.217682,0.313309,0.248549,0.272756,0.191307,0.157387,0.059053,0.058786,0.020981,
CM_1790066425_1,T105,4,4,S,76.509201,315.981934,57.893894,52.92046,11.929616751551775,28.412994,109.92231,0.244921,0.193779,0.200129,0.155715,0.140372,0.057063,0.056949,0.031472,
CM_1790066425_1,T105,4,5,S,75.880188,317.933228,57.123077,53.676071,11.609295465384252,28.662521,109.953094,0.249906,0.196864,0.202953,0.15895,0.143562,0.059053,0.06001,0.031472,
CM_1790066425_1,T105,4,6,S,75.289848,319.621338,56.40807,54.379753,11.329591778968888,28.909561,109.981277,0.256553,0.201955,0.206584,0.162186,0.148348,0.059717,0.06001,0.031472,
CM_1790066425_1,T105,5,4,S,76.4067,313.317474,58.294415,52.412201,11.291644208230407,28.080233,109.90937,0.245098,0.190847,0.197304,0.154097,0.137182,0.057726,0.056949,0.031472,
CM_1790066425_1,T105,5,5,S,75.801888,315.34549,57.530842,53.162872,10.967850480724742,28.314596,109.940155,0.249301,0.194858,0.200532,0.157333,0.141967,0.05839,0.058173,0.031472,
CM_1790066425_1,T105,5,6,S,75.233276,317.102478,56.822933,53.861458,10.684664250155832,28.54637,109.968338,0.257154,0.19887,0.203962,0.160568,0.146752,0.05839,0.060623,0.036717,
CM_1790066425_1,T105,6,4,S,76.272522,310.733337,58.688396,51.915852,10.652978422279656,27.764563,109.896431,0.238477,0.188841,0.194883,0.152884,0.135587,0.056399,0.056336,0.031472,
CM_1790066425_1,T105,6,5,S,75.69178,312.825714,57.93174,52.661964,10.326224156224267,27.984947,109.927208,0.24333,0.192544,0.198313,0.155715,0.140372,0.05839,0.057561,0.031472,
CM_1790066425_1,T105,6,6,S,75.144791,314.641754,57.230602,53.355839,10.040019602947462,28.202679,109.955391,0.249618,0.195938,0.201743,0.158142,0.145157,0.057726,0.058786,0.036717,
CM_1787311929_1,T104,43,17,S,65.883247,317.806976,51.140823,51.903366,2.337906540674514,24.839073,103.014191,0.0,0.0,0.0,0.161525,0.19694,0.078767,0.092297,0.341982,
